GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0063649	584.060230873279	-1.23006118968069	0.128864712637391	-9.54536866226461	1.35624359633437e-21	2.49635390465716e-19	chr3R	16154981	16171766	+	protein_coding	CG6006
FBgn0038149	1018.14231283321	1.06073565133088	0.111431030400726	9.51921244483059	1.74496434583041e-21	3.1449346991206e-19	chr3R	13398525	13401862	-	protein_coding	GILT1
FBgn0259715	786.375853648377	-1.84110990963353	0.196666311076177	-9.36159273827225	7.8543616093867e-21	1.38669555679193e-18	chr2L	6395852	6397249	-	protein_coding	CG42369
FBgn0053307	1010.98028776145	-1.41985257078545	0.152767389799511	-9.29421241436954	1.48300038225008e-20	2.56588726136909e-18	chr2L	13839261	13841520	-	protein_coding	CG33307
FBgn0001137	453.066330601041	-1.37609758347823	0.148117153272004	-9.29060242571059	1.53417499948689e-20	2.60238194520805e-18	chr2L	8431085	8433598	-	protein_coding	grk
FBgn0031322	393.266829304385	-1.4740817976052	0.160222124518168	-9.20023874379507	3.57155337568392e-20	5.82971853830974e-18	chr2L	1185756	1196807	+	protein_coding	CG5001
FBgn0001225	408.564940985345	1.31833274448557	0.145178311376603	9.08078301769	1.07796528240614e-19	1.72694030705472e-17	chr3L	9376417	9377427	-	protein_coding	Hsp26
FBgn0032405	78.4903385256246	2.46585086018178	0.272575682932866	9.04648145296623	1.47649285376695e-19	2.28091779963176e-17	chr2L	12063456	12066775	-	protein_coding	firl
FBgn0261584	177.84495299026	-2.12142291237734	0.234603856181603	-9.04257477649973	1.53024154906753e-19	2.32247712999705e-17	chr2R	22941876	22945147	+	protein_coding	CG42694
FBgn0039464	829.742718107917	1.0470270981509	0.115856138039512	9.03730364112275	1.60583836720108e-19	2.39519098528561e-17	chr3R	26949691	26958491	-	protein_coding	CG6330
FBgn0260011	88.6331651653228	2.31368418708381	0.257377588297166	8.98945476329684	2.4845993171544e-19	3.64309638859367e-17	chr2L	14047581	14048863	+	protein_coding	NimC4
FBgn0024315	91.0209207850807	-2.33652373495643	0.260719591597654	-8.96182646128945	3.19344156563868e-19	4.60441049739003e-17	chr2R	16655322	16667675	-	protein_coding	Picot
FBgn0033367	15104.0088463228	1.38173937766909	0.157680685055376	8.76289557712054	1.90297924699148e-18	2.65526991382633e-16	chr2R	9042260	9044709	-	protein_coding	PPO2
FBgn0000406	263.086148623517	-2.08781044575458	0.239143707822737	-8.73035909981854	2.53865287714456e-18	3.48601365717105e-16	chr2L	16788773	16790721	-	protein_coding	Cyt-b5-r
FBgn0039257	568.174632091314	-1.09000017813242	0.126193856482364	-8.63750588591256	5.74534990764648e-18	7.76609719547652e-16	chr3R	24984383	25022867	+	protein_coding	tnc
FBgn0036985	1903.93933139776	-1.33491142481679	0.154902720301455	-8.61774036129851	6.82883089238107e-18	8.95094182575585e-16	chr3L	20413603	20424309	+	protein_coding	zye
FBgn0002868	111.797258434109	-2.0837123366913	0.242654934690087	-8.58714181664001	8.91595541631389e-18	1.15122284039599e-15	chr3R	9783406	9784370	-	protein_coding	MtnA
FBgn0265276	151.2594530435	1.8717830682193	0.219798923822761	8.51588822941027	1.65318224413171e-17	2.04309708485478e-15	chr3R	11765037	11779128	-	protein_coding	l(3)neo38
FBgn0063498	325.89377303059	-1.3633613906727	0.163380580328763	-8.34469670709496	7.13968757751866e-17	8.4610187990567e-15	chr2R	18399485	18400375	+	protein_coding	GstE2
FBgn0032004	957.687599856007	-1.17420913326457	0.141185191882329	-8.31680091665147	9.03693599891876e-17	1.0564666665763e-14	chr2L	8216850	8218017	-	protein_coding	CG8292
FBgn0033635	2555.50758920745	1.16869656521049	0.141189964909687	8.27747613619741	1.25813336277182e-16	1.45121489617854e-14	chr2R	11436242	11442216	+	protein_coding	Prip
FBgn0267992	391.831546479157	-1.85717117036253	0.224521997264655	-8.27166688782564	1.32098954809803e-16	1.50366849744685e-14	chr2L	500872	502236	-	ncRNA	lncRNA:CR46259
FBgn0031327	754.77772544817	1.2062004400816	0.146215232277471	8.24948551046038	1.59077894107077e-16	1.78725047002639e-14	chr2L	1240035	1243018	+	protein_coding	CG5397
FBgn0263232	301.536196788606	1.30809870344457	0.161263417232898	8.11156507712722	4.99718852833595e-16	5.40383474482929e-14	chr3L	13965202	13973067	+	protein_coding	Nxf3
FBgn0030041	83.4773128346127	-2.77231912019414	0.344252690820464	-8.05315163575576	8.06888343866744e-16	8.51267202779415e-14	chrX	8467442	8469012	-	protein_coding	CG12116
FBgn0051642	105.814150926438	1.94429739822329	0.241781699435502	8.04154078974018	8.87158050029237e-16	9.24675215759389e-14	chr2L	6118511	6120522	+	protein_coding	CG31642
FBgn0039479	172.821357539012	1.47842954914187	0.184051783540316	8.03268254565991	9.53641931796565e-16	9.82137660949058e-14	chr3R	27075869	27082818	+	protein_coding	CG14257
FBgn0024491	870.622745651466	1.05084866084701	0.131369448947037	7.99918603046488	1.25244374056503e-15	1.27469303525036e-13	chr3R	16186155	16189564	-	protein_coding	Bin1
FBgn0037153	131.082272175729	1.74423534186675	0.219027684315184	7.96353825006324	1.671882986488e-15	1.68179764140787e-13	chr3L	22136089	22247702	+	protein_coding	olf413
FBgn0034885	161.413779412121	1.57002493156137	0.202752248584863	7.74356359803443	9.66684002030528e-15	9.50316284268875e-13	chr2R	23607591	23614710	-	protein_coding	Eglp4
FBgn0034389	114.90357820749	-2.00441256219069	0.260182760380371	-7.7038638503964	1.32012500015571e-14	1.28319116588169e-12	chr2R	18761757	18774824	+	protein_coding	Mctp
FBgn0000116	643.215027620601	1.17099302712393	0.153519408199596	7.62765464547311	2.3906295132408e-14	2.27267427681826e-12	chr3L	9048780	9066027	-	protein_coding	Argk
FBgn0051337	946.506556433139	-1.01893142150047	0.135416172361992	-7.52444411718183	5.29450918182359e-14	4.92503214322106e-12	chr3R	13543965	13545400	-	protein_coding	CG31337
FBgn0032598	320.345350065653	1.08918766109509	0.145201114723859	7.50123484359253	6.32194079725631e-14	5.81820317415578e-12	chr2L	16738849	16742610	+	protein_coding	ChLD3
FBgn0023549	188.177773216398	-1.54748021806382	0.212296362380192	-7.28924509451797	3.11696564698523e-13	2.75151732776217e-11	chrX	2189187	2205373	+	protein_coding	Mct1
FBgn0036373	3781.40411583282	-1.06208419085813	0.145866932786085	-7.28118546521905	3.30899390154834e-13	2.86261062422947e-11	chr3L	13486796	13502492	+	protein_coding	Tgi
FBgn0040388	1476.68610889789	-1.01219913479443	0.142234820368904	-7.11639479115707	1.10786670398907e-12	8.95715407122379e-11	chrX	2444166	2470043	-	protein_coding	boi
FBgn0035968	288.554844580581	1.09350765849906	0.155132057565125	7.04888258211878	1.80360260575486e-12	1.43146478370507e-10	chr3L	9203064	9208853	-	protein_coding	Slc45-1
FBgn0004396	2390.58517297746	1.11710576739276	0.158901293813853	7.03018673152784	2.06257314770011e-12	1.60750633340123e-10	chr3L	15535394	15553214	+	protein_coding	CrebA
FBgn0038528	155.784873264201	1.41797656137286	0.202605398694017	6.99871064894152	2.58328742516897e-12	1.9777008420475e-10	chr3R	17619099	17619688	+	protein_coding	CG14326
FBgn0052625	150.210306514425	1.58128080737672	0.226181176046676	6.99121312840994	2.72519393779673e-12	2.06803971542803e-10	chrX	13756163	13756826	-	protein_coding	CG32625
FBgn0000567	253.932072621603	-1.2408903328531	0.178380729337892	-6.95641472853599	3.49041358070443e-12	2.55894643107407e-10	chr3L	17558671	17619325	-	protein_coding	Eip74EF
FBgn0033426	365.363842027755	-1.01840412798229	0.148619680746699	-6.85241768025337	7.26121732239951e-12	5.06587024645792e-10	chr2R	9577426	9581847	+	protein_coding	CG1814
FBgn0261284	51.4229233597556	2.28314752166514	0.333764705004673	6.84059005470089	7.88676495862827e-12	5.45827229256746e-10	chrX	6986485	6987188	+	protein_coding	bou
FBgn0034438	73.6477679784184	1.86614638523566	0.273257668959845	6.82925530448657	8.53565528000673e-12	5.86047252597923e-10	chr2R	19367247	19373702	-	protein_coding	CG9416
FBgn0038198	62.108502781896	2.28372714822428	0.336155040009989	6.79367219410551	1.09314620218195e-11	7.4463053504536e-10	chr3R	14089516	14092425	+	protein_coding	Npc2b
FBgn0043364	1143.9544715076	-1.12215703791462	0.165548174768724	-6.77843195482105	1.2148716991947e-11	8.21082427322915e-10	chr2L	476445	479688	-	protein_coding	cbt
FBgn0050463	43.1612480103141	2.54857334835383	0.37724948215542	6.75567089924821	1.4217580972719e-11	9.4612533073071e-10	chr2R	16673234	16732916	-	protein_coding	Pgant9
FBgn0028542	1161.57183491519	-1.05544702112695	0.157736419286904	-6.69120692544195	2.21337419049017e-11	1.38752899434279e-09	chr2L	13968279	13969976	-	protein_coding	NimB4
FBgn0015371	368.773642351112	-1.01844947991009	0.152697639436497	-6.66971332149271	2.56303584422336e-11	1.59516712866016e-09	chr2R	15115235	15144783	+	protein_coding	chn
FBgn0031703	88.7187395957919	-1.89997554237507	0.285377971104396	-6.65775124485704	2.78048843162286e-11	1.70595783134534e-09	chr2L	5339131	5342234	-	protein_coding	CG12512
FBgn0037646	40.5200264626335	-2.80378124738026	0.421710572620409	-6.64859130744158	2.95911389861892e-11	1.80276720682763e-09	chr3R	8980859	8982793	+	protein_coding	CAHbeta
FBgn0034718	488.368539791061	1.33571468907891	0.201089926158165	6.64237495431929	3.08668508901886e-11	1.85436893785431e-09	chr2R	22298213	22311937	-	protein_coding	wdp
FBgn0024984	117.679403305754	1.399540560818	0.215944484327831	6.48102018060032	9.11044840850471e-11	5.017796206748e-09	chrX	2187819	2188919	+	protein_coding	CG3457
FBgn0031547	266.309775541423	-1.43231318188766	0.223857880703387	-6.39831475839567	1.57101181625028e-10	8.33792835728906e-09	chr2L	3522520	3524056	-	protein_coding	Sr-CIV
FBgn0267635	176.565094178472	1.23366159342098	0.194760210445022	6.33425888482095	2.38484793582546e-10	1.22805473171584e-08	chr3L	20404269	20407558	+	ncRNA	lncRNA:CR45973
FBgn0038865	273.983994701258	-1.0265488619122	0.163549597925561	-6.27668227212293	3.45873863136201e-10	1.71962918965016e-08	chr3R	21159237	21161092	-	protein_coding	cDIP
FBgn0033065	29.7436358354011	2.98382647928269	0.477404796645653	6.2500974021369	4.1019678977196e-10	2.0048657787103e-08	chr2R	6173683	6176195	+	protein_coding	Cyp6w1
FBgn0035344	76.8633213284638	-1.64691599963446	0.266955400735409	-6.16925522052574	6.8612403423719e-10	3.2259016414054e-08	chr3L	2476258	2478448	-	protein_coding	Cyp4d20
FBgn0033775	46.2344311814749	2.08022892841102	0.337847145282632	6.15730799403608	7.39918657073127e-10	3.46001962288628e-08	chr2R	12840812	12842558	-	protein_coding	Cyp9h1
FBgn0262620	253.433214611439	1.10689843876617	0.179842673660884	6.15481529624816	7.51650445538508e-10	3.49598279803959e-08	chr2L	21657624	21658249	+	ncRNA	lncRNA:CR43144
FBgn0033724	152.113964994451	1.40785298551407	0.230922001319991	6.09666024660505	1.08307372782823e-09	4.85475171991812e-08	chr2R	12383044	12384520	+	protein_coding	CG8501
FBgn0267252	106.908419399831	-1.39029415064249	0.229472033088322	-6.05866489232428	1.37255999940042e-09	6.05817171163932e-08	chr2L	9256562	9302494	+	protein_coding	Ggamma30A
FBgn0033782	157.571372881534	-1.35400895107287	0.224388136875396	-6.0342269868962	1.59725419215347e-09	7.01413503366479e-08	chr2R	12924566	12930644	+	protein_coding	sug
FBgn0032638	127.181816828965	-1.43111054626519	0.237298032959853	-6.0308571816409	1.63092274276787e-09	7.1258144685277e-08	chr2L	17454262	17455923	-	protein_coding	SPH93
FBgn0037635	191.252929697033	-1.03009815132037	0.172073582248268	-5.98638174356216	2.14560456622023e-09	9.09883583449569e-08	chr3R	8807678	8813579	-	protein_coding	CG9837
FBgn0031258	144.272042695933	-1.3072882008729	0.21904944610887	-5.96800505134883	2.40171935730819e-09	1.00373305121126e-07	chr2L	458875	472200	-	protein_coding	CG4297
FBgn0000079	158.98640027863	-1.33013518108862	0.22543088511025	-5.90041236114609	3.62594182319427e-09	1.4726771226504e-07	chr2R	17118635	17120303	-	protein_coding	Amy-p
FBgn0039640	72.4661209150608	-1.72219326470945	0.291969592467441	-5.89853638577621	3.66740099873057e-09	1.48255542243076e-07	chr3R	29138661	29145787	+	protein_coding	CG14516
FBgn0039098	310.969627481851	-1.00171131530618	0.169898931612928	-5.89592474653303	3.7258876178524e-09	1.4991931991647e-07	chr3R	23677357	23678421	+	protein_coding	GILT3
FBgn0259821	174.460594885044	1.07352298594515	0.183029521664784	5.86529963134193	4.48322359882148e-09	1.79557256265762e-07	chr3R	4077938	4104326	+	protein_coding	CG42402
FBgn0035727	67.8155455971664	1.6148762354054	0.277925593363484	5.81046249056087	6.23004907752033e-09	2.41686791792055e-07	chr3L	6971578	6972467	-	protein_coding	CG10063
FBgn0030598	37.7032368701724	2.23343269327483	0.385842857319925	5.78845157012446	7.10382235851954e-09	2.71925518688286e-07	chrX	14919251	14923493	-	protein_coding	CG9503
FBgn0263041	109.590839178953	-1.65135756639962	0.28864334369118	-5.72110046011112	1.058362917131e-08	3.96359203294385e-07	chr3R	15637167	15638181	+	protein_coding	CG43336
FBgn0027348	235.794389602953	-1.04740233264958	0.186284997878782	-5.62258015715866	1.88126226753513e-08	6.8095396972579e-07	chr2L	14013003	14019328	+	protein_coding	bgm
FBgn0015568	206.461249517425	1.02065687359025	0.181842797981083	5.61285288679083	1.99017791692692e-08	7.11447485922926e-07	chr3R	7545732	7549124	-	protein_coding	alpha-Est1
FBgn0259224	300.212383073638	1.12302322931827	0.200284838566444	5.60713051150752	2.05708544667744e-08	7.32339349761587e-07	chr3L	3472446	3510895	+	protein_coding	CG42324
FBgn0020248	35.9047135379435	2.02689567282313	0.37570509815351	5.39491128223913	6.85574183201231e-08	2.2987993251449e-06	chr3L	1475437	1489547	-	protein_coding	stet
FBgn0052681	158.735978018403	-1.04376898440957	0.197605475636954	-5.28208533212517	1.27721680317844e-07	4.24969329396027e-06	chrX	10376650	10381352	-	protein_coding	CG32681
FBgn0038381	142.643582421764	-1.1083516046613	0.210922154802959	-5.25478988063966	1.48193561942776e-07	4.87461028276408e-06	chr3R	15908397	15910367	+	protein_coding	EndoU
FBgn0034391	66.0378425327785	1.51944828191524	0.290569673995033	5.22920462078644	1.70240860842881e-07	5.53666799681115e-06	chr2R	18783298	18794594	+	protein_coding	CG15080
FBgn0030326	141.090245458509	-1.22420190154306	0.235189355531274	-5.20517562870856	1.93813215011415e-07	6.25626165322294e-06	chrX	11704309	11705300	-	protein_coding	CG2444
FBgn0003447	37.2978097085874	1.99032401414788	0.385728774238063	5.15990547523816	2.4707455669777e-07	7.77251632724512e-06	chrX	7964023	7986601	+	protein_coding	sn
FBti0062912	136.397694682941	1.07765361678974	0.209001504952737	5.15620027249777	2.52011355499857e-07	7.89909505952632e-06	chr2L	21656659	21657030	-	transposable_element	NA
FBgn0039593	42.7449357068055	1.88263050800607	0.365833773882333	5.14613642154209	2.65906079223878e-07	8.30452523958761e-06	chr3R	28670703	28672021	+	protein_coding	Sid
FBgn0031548	53.8024794609611	-1.80374649839502	0.351231714273639	-5.13548869618804	2.81411795162886e-07	8.72578293890368e-06	chr2L	3525130	3527588	+	protein_coding	CG8852
FBgn0266801	213.737432758424	1.17234849154811	0.231017604901336	5.07471494239065	3.880773331975e-07	1.16977596149532e-05	chr3R	8364327	8477617	-	protein_coding	CG45263
FBgn0025836	86.1832446436104	-1.37000972211606	0.273049013621906	-5.0174498121906	5.23618739851354e-07	1.53553414184883e-05	chrX	127448	140340	+	protein_coding	RhoGAP1A
FBgn0265512	67.4374958700712	-1.97570195622352	0.39405915345479	-5.01371923200406	5.33878740791861e-07	1.56033276574e-05	chr2R	10155915	10158931	-	protein_coding	mlt
FBgn0039485	60.1810752444052	1.44973358562624	0.289869228462268	5.00133661415858	5.69342055094287e-07	1.65837647091605e-05	chr3R	27101229	27102917	+	protein_coding	CG17189
FBgn0013680	77.348280515649	2.37621622546796	0.484700545268468	4.90244182447084	9.46526510864924e-07	2.70244252326484e-05	chrM	239	1263	+	protein_coding	mt:ND2
FBgn0013688	23.9087109850574	3.45060022293414	0.734150759232754	4.70012484430349	2.60002490159129e-06	6.96371994540751e-05	chrM	14130	14916	-	rRNA	mt:srRNA
FBgn0037223	24.4741471885672	-2.26842081035951	0.490644551850235	-4.62334861725301	3.77594333132571e-06	9.69308182768507e-05	chr3R	4243605	4245511	+	pseudogene	TwdlU
FBgn0010223	57.3333454505109	-1.36474334258413	0.299117483354716	-4.5625662775643	5.05321342652501e-06	0.000126711157544545	chr3L	16662556	16667934	-	protein_coding	Galphaf
FBgn0010097	108.449145650869	1.07947839269392	0.238213326931392	4.53156171654839	5.8549226293961e-06	0.000145131620822079	chr2L	19183862	19185726	-	protein_coding	gammaTub37C
FBgn0033368	66.3841350734987	1.34382199461264	0.29921833964222	4.49110838666997	7.08534808234609e-06	0.000173641207536476	chr2R	9044849	9060608	-	protein_coding	CG13743
FBgn0087007	131.521433025241	1.05743619491389	0.238500936574295	4.43367732681624	9.26392443584376e-06	0.000220777438827781	chr3L	14412827	14536276	-	protein_coding	bbg
FBgn0036862	290.949607841529	1.07670857608342	0.247346950626289	4.35302951322896	1.34269066505344e-05	0.000306480658136604	chr3L	19281363	19292766	-	protein_coding	Gbs-76A
FBgn0033446	84.9703754592392	-1.11817600776301	0.257754505838211	-4.33814339783014	1.43691394999257e-05	0.00032541210946036	chr2R	9810973	9820053	-	protein_coding	CG1648
FBgn0038545	82.9211428791511	1.0791147554177	0.24893504364865	4.33492504551015	1.45809796303849e-05	0.000329347401520783	chr3R	17795074	17796317	+	protein_coding	pasi1
FBgn0264343	38.742911098778	1.63538193559536	0.381851630903506	4.28276797384852	1.84582624469805e-05	0.00040735313374701	chr2L	7227733	7228641	+	protein_coding	CG43799
FBgn0038237	28.8315293702816	-2.24779490782807	0.53158072852625	-4.22851090569036	2.35243115430073e-05	0.000504984662924456	chr3R	14513900	14558304	-	protein_coding	Pde6
FBgn0037678	34.3091898550503	1.73831958366977	0.417624389117384	4.1623995843336	3.14920642258393e-05	0.000648661541946991	chr3R	9330884	9331885	-	protein_coding	CG16749
FBgn0263336	126.769180081742	-1.06202881063786	0.25621210013577	-4.14511574619261	3.39642104980112e-05	0.000694620295551525	chr2R	16817518	16819240	-	ncRNA	lncRNA:CR43417
FBgn0020376	41.739317065965	-1.56632311822435	0.379828830763198	-4.12376047146579	3.72736513279279e-05	0.000751641859295813	chr2L	4120342	4121627	+	protein_coding	Sr-CIII
FBgn0002609	42.0808370407271	-1.49533467069923	0.364839735539617	-4.0986069362416	4.15644196742013e-05	0.000819074702964728	chr3R	26021822	26023127	+	protein_coding	E(spl)m3-HLH
FBgn0052677	50.2201351962254	1.34904992383379	0.329302649691181	4.09668712079577	4.19104737684493e-05	0.000822148545512142	chrX	10627736	10710947	+	protein_coding	X11Lbeta
FBgn0028939	21.1452476848483	-2.15750344757304	0.530006682217519	-4.07070989849819	4.68700881195898e-05	0.000905073956077169	chr2L	13980125	13983269	+	protein_coding	NimC2
FBgn0063667	12.7772414430163	2.72645547209658	0.669968969393512	4.06952500287393	4.71090841098485e-05	0.000905645970298443	chr3L	1201870	1203036	-	protein_coding	CG32335
FBgn0035523	47.78609902785	1.60767692401369	0.396685105315988	4.05277864600703	5.06128859401201e-05	0.000964431886052817	chr3L	4277961	4281585	+	protein_coding	Ctl1
FBgn0250904	27.8932343842288	1.66155806193491	0.413497066619061	4.01830676943022	5.86178507262919e-05	0.00110479962229445	chrX	5614553	5616370	-	protein_coding	CG34434
FBgn0029002	1576.59023863586	1.42841689474171	0.370472101530446	3.85566656393511	0.00011541471412537	0.00206718983829933	chr3L	271199	275018	+	protein_coding	miple2
FBgn0036560	18.8594507642336	2.05800384066166	0.534947420696145	3.8471142415894	0.000119517248537375	0.00213624734937362	chr3L	16035484	16037227	+	protein_coding	CG5895
FBgn0034804	40.6223571714031	-1.50253695067953	0.391728219906204	-3.83566175303709	0.000125226656172485	0.00221088939295544	chr2R	22938986	22941169	-	protein_coding	CG3831
